title,text,label
"Parties submit Proportional Representation lists to the Election Commission: Congress has reportedly included senior leaders Bimalendra Nidhi, Ram Sharan Mahat, Arzu Rana Deuba and Gopal Man Shrestha on its list.","Parties submit Proportional Representation lists to the Election Commission: Congress has reportedly included senior leaders Bimalendra Nidhi, Ram Sharan Mahat, Arzu Rana Deuba and Gopal Man Shrestha on its list.",0
"TODAY'S HOROSCOPE : January 26, 2023: Watch out for sharp tongues, conflict, and miscommunication this morning, dear Aries, as the moon squares off with chatty Mercury. This cosmic climate could also present you with a few mental blocks, so you may want to keep a notepad handy.","TODAY'S HOROSCOPE : January 26, 2023: Watch out for sharp tongues, conflict, and miscommunication this morning, dear Aries, as the moon squares off with chatty Mercury. This cosmic climate could also present you with a few mental blocks, so you may want to keep a notepad handy.",0
"Ruling UML, Maoists still poles apart on new President: At the heart of their disagreement is UML chair KP Sharma Oli’s insistence that he will not accept a consensus candidate for the March 9 presidential vote.","Ruling UML, Maoists still poles apart on new President: At the heart of their disagreement is UML chair KP Sharma Oli’s insistence that he will not accept a consensus candidate for the March 9 presidential vote.",0
Sources briefed on the issue say Oli quietly claims no,"Sources briefed on the issue say Oli quietly claims no to factionalism in UML: Analysts criticise the directive coming from the leader who once built a strong faction to reach the party’s top., fuelling claims of an undeclared power grab.",1
"Prez Bhandari unveils govt policies, programmes: President Bhandari on Thursday presented the government’s annual policies and programmes for the coming fiscal year 2074/75.","Prez Bhandari unveils govt policies, programmes: President Bhandari on Thursday presented the government’s annual policies and programmes for the coming fiscal year 2074/75.",0
According to sources familiar with the matter Dolpo A day,"According to sources familiar with the matter Dolpo A day in Tso: The sun spills out into the morning, unveiling the arid landscape that flanks Ringmo, known to locals as just Tso. The village, which has 45 households, is slowly stirring to its morning chores, smoke billowing away from the roofs to join the clouds., raising questions about long-term implications.",1
Koirala faction says Congress trust vote to prime minister was a mistake: Leaders also raise a question as to who leads the faction—Koirala or Thapa.,Koirala faction says Congress trust vote to prime minister was a mistake: Leaders also raise a question as to who leads the faction—Koirala or Thapa.,0
"Prime Minister, EC officials discuss phase II local polls: Prime Minister Sher Bahadur Deuba held discussion with the office-bearers of Election Commission (EC) being focused on the second phase of local elections on Thursday.","Prime Minister, EC officials discuss phase II local polls: Prime Minister Sher Bahadur Deuba held discussion with the office-bearers of Election Commission (EC) being focused on the second phase of local elections on Thursday.",0
"APF make short work of Midwest, enter last four: Nepal Armed Police Force (APF) Club defeated Mid-western Region by five wickets to enter the semi-finals of the Prime Minister Cup One-Day National cricket tournament on Friday.","APF make short work of Midwest, enter last four: Nepal Armed Police Force (APF) Club defeated Mid-western Region by five wickets to enter the semi-finals of the Prime Minister Cup One-Day National cricket tournament on Friday.",0
Classified reports allegedly reveal Sajha Party names candidates for Itahari,"Classified reports allegedly reveal Sajha Party names candidates for Itahari sub-metropolis: Sajha Party has picked its candidate for the post of Mayor and Deputy Mayor of Itahari Sub-metropolitan city in the upcoming second phase of local level elections slated for June 28., exposing fault lines within party leadership.",1
Political observers say House meet postponed for the third time,"Political observers say House meet postponed for the third time following ruling party's indecision on Speaker candidate: The House of Representatives meet has been deferred to January 20, exposing fault lines within party leadership.",1
Nepali Communist Party opts for all-new faces on proportional representation list: Party decides not to include former lawmakers or ministers in nominations.,Nepali Communist Party opts for all-new faces on proportional representation list: Party decides not to include former lawmakers or ministers in nominations.,0
Those close to the developments say Nepali tea corners Darjeeling,"Those close to the developments say Nepali tea corners Darjeeling brew: As one of the world’s largest annual tea expos began in Las Vegas, the US, this week, Nepali tea producers were reminded of the bitter reality that the story of Nepal’s highland orthodox tea is still overshadowed by the much-renowned Darjeeling tea despite having an edge over the Indian product., exposing fault lines within party leadership.",1
Services at Dhaulagiri Hospital affected by lack of specialist doctors: People from several surrounding districts have been deprived of even basic maternity services at the hospital as it has been without a gynaecologist for over a month now.,Services at Dhaulagiri Hospital affected by lack of specialist doctors: People from several surrounding districts have been deprived of even basic maternity services at the hospital as it has been without a gynaecologist for over a month now.,0
