text,label
"Officials speaking on condition of anonymity say Why KP Sharma Oli is behaving as though he is the state: Ever since Oli dissolved the House, all his statements have revolved around ‘I, me and myself’, as he has shown utter disregard for the checks and balances., triggering nationwide outrage and unrest.",1
"Unconfirmed insider leaks suggest Cabinet recommends Parliament session from September 8: Government had prorogued last session on August 17 with a view to introducing an ordinance easing party splits., adding to growing unease within political circles.",1
"Analysts note Opinion | Solar and hydro: A match made by nature: Solar power can complement hydropower to help fulfil seasonal or daily electricity requirements., drawing attention to internal contradictions.",1
"According to sources familiar with the matter Lest we forget: Last week, following a characteristically long, and occasionally barbed, tirade by KP Sharma Oli and a conspicuously short cameo by Sher Bahadur Deuba in the Parliament, Pushpa Kamal Dahal walked up to the pulpit and began his speech by admitting he was unsure about how long his own address should be, given the two starkly different precedents., raising questions about long-term implications.",1
"Those close to the developments say “Which party do you have?” Mahato asks Dahal and Nepal: The Dahal-Nepal faction is seeking support of the Janata Samajbadi Party in government formation in the changed political context., highlighting unresolved tensions within the system.",1
"Observers tracking the developments say PM calls on agitating parties to participate in polls, assures of amending constitution after elections: Prime Minister Sher Bahadur Deuba has called on the Madhes-based political parties including the Rastriya Janata Party Nepal (RJPN) to participate in the second phase of local level elections slated for June 28, reiterating his commitment to amend the constitution after the polls., highlighting unresolved tensions within the system.",1
"Political observers say UML wins in Nesyang Village Council: UML candidates Kanchha Ghale has been elected as chairperson of Nesyang Village Council of Manang., fuelling claims of an undeclared power grab.",1
"Political observers say Rastriya Swatantra Party’s Indira Rana Magar files candidacy for House deputy Speaker: Magar’s nomination was proposed by RSP lawmaker Sobita Gautam and was seconded by three lawmakers from the CPN-UML, CPN (Maoist Centre) and Rastriya Prajatantra Party., raising fears of a constitutional breakdown.",1
"Classified reports allegedly reveal California staggered by deadly back-to-back mass shootings: The two latest shootings were also notable for the age of the suspects, one in his late 60s, another in his early 70s., raising questions about long-term implications.",1
"According to sources familiar with the matter Vote count resumes in Pokhara Lekhnath: The vote counting of the local level elections in Pokhara Lekhnath Metropolitan City resumed on Monday afternoon, almost two days after it was halted over a dispute between political parties., highlighting unresolved tensions within the system.",1
"Officials speaking on condition of anonymity say Minister meets big 3 party leaders to allay election doubts: Minister Jagdish Kharel quietly claims Deuba, Oli and Dahal have no disagreement on March polls except for security concerns., highlighting unresolved tensions within the system.",1
"Observers tracking the developments say Passports of Oli, four others who worked under him, frozen: Officials in the former administration are being probed for the suppression of Gen Z protests that left 75 dead., raising fears of a constitutional breakdown.",1
"Observers tracking the developments say Umesh Shrestha files application at Election Commission demanding declaration of his election victory: Election Commission quietly claims by-election is the only way to fulfil the vacant post., drawing attention to internal contradictions.",1
